"chan2_id","chan1_id","dma1_id","dma2_id","dma3_id","chan2_name","chan1_name","dma1_name","dma2_name","dma3_name","bdgt_id","cps"
104,176,367,298,68,"Shared Mail","SHM","Central","Heartland","Lansing-MI","104_176_367_298_68",""
77,172,367,298,71,"Acquisition DM Hisp","DM","Central","Heartland","Little Rock-Pine Bluff-AR","77_172_367_298_71",""
103,75,367,298,71,"Online_Display_Hisp_Competitive","Display","Central","Heartland","Little Rock-Pine Bluff-AR","103_75_367_298_71",""
104,176,367,298,71,"Shared Mail","SHM","Central","Heartland","Little Rock-Pine Bluff-AR","104_176_367_298_71",""
93,174,367,298,71,"TV GM Acquisition","TV","Central","Heartland","Little Rock-Pine Bluff-AR","93_174_367_298_71",""
95,174,367,298,71,"TV GM Prod Diff","TV","Central","Heartland","Little Rock-Pine Bluff-AR","95_174_367_298_71",""
77,172,367,298,67,"Acquisition DM Hisp","DM","Central","Heartland","Louisville-KY","77_172_367_298_67",""
103,75,367,298,67,"Online_Display_Hisp_Competitive","Display","Central","Heartland","Louisville-KY","103_75_367_298_67",""
93,174,367,298,67,"TV GM Acquisition","TV","Central","Heartland","Louisville-KY","93_174_367_298_67",""
95,174,367,298,67,"TV GM Prod Diff","TV","Central","Heartland","Louisville-KY","95_174_367_298_67",""
103,75,367,298,72,"Online_Display_Hisp_Competitive","Display","Central","Heartland","Paducah-KY-Cape Girardeau-MO-Harrisbur","103_75_367_298_72",""
103,75,367,298,76,"Online_Display_Hisp_Competitive","Display","Central","Heartland","Terre Haute-IN","103_75_367_298_76",""
93,174,367,298,76,"TV GM Acquisition","TV","Central","Heartland","Terre Haute-IN","93_174_367_298_76",""
95,174,367,298,76,"TV GM Prod Diff","TV","Central","Heartland","Terre Haute-IN","95_174_367_298_76",""
103,75,367,298,75,"Online_Display_Hisp_Competitive","Display","Central","Heartland","Toledo-OH","103_75_367_298_75",""
77,172,366,291,2,"Acquisition DM Hisp","DM","Northeast","Beltway","Baltimore-MD","77_172_366_291_2",""
103,75,366,291,2,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Baltimore-MD","103_75_366_291_2",""
104,176,366,291,2,"Shared Mail","SHM","Northeast","Beltway","Baltimore-MD","104_176_366_291_2",""
76,172,366,291,4,"Acquisition DM GM","DM","Northeast","Beltway","Bluefield-Beckley-Oak Hill-WV","76_172_366_291_4",""
77,172,366,291,4,"Acquisition DM Hisp","DM","Northeast","Beltway","Bluefield-Beckley-Oak Hill-WV","77_172_366_291_4",""
82,173,366,291,4,"FSI","Print","Northeast","Beltway","Bluefield-Beckley-Oak Hill-WV","82_173_366_291_4",""
103,75,366,291,4,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Bluefield-Beckley-Oak Hill-WV","103_75_366_291_4",""
93,174,366,291,4,"TV GM Acquisition","TV","Northeast","Beltway","Bluefield-Beckley-Oak Hill-WV","93_174_366_291_4",""
95,174,366,291,4,"TV GM Prod Diff","TV","Northeast","Beltway","Bluefield-Beckley-Oak Hill-WV","95_174_366_291_4",""
77,172,366,291,5,"Acquisition DM Hisp","DM","Northeast","Beltway","Charleston-Huntington-WV","77_172_366_291_5",""
103,75,366,291,5,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Charleston-Huntington-WV","103_75_366_291_5",""
104,176,366,291,5,"Shared Mail","SHM","Northeast","Beltway","Charleston-Huntington-WV","104_176_366_291_5",""
93,174,366,291,5,"TV GM Acquisition","TV","Northeast","Beltway","Charleston-Huntington-WV","93_174_366_291_5",""
95,174,366,291,5,"TV GM Prod Diff","TV","Northeast","Beltway","Charleston-Huntington-WV","95_174_366_291_5",""
103,75,366,291,10,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Charlottesville-VA","103_75_366_291_10",""
76,172,366,291,6,"Acquisition DM GM","DM","Northeast","Beltway","Harrisonburg-VA","76_172_366_291_6",""
77,172,366,291,6,"Acquisition DM Hisp","DM","Northeast","Beltway","Harrisonburg-VA","77_172_366_291_6",""
103,75,366,291,6,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Harrisonburg-VA","103_75_366_291_6",""
104,176,366,291,6,"Shared Mail","SHM","Northeast","Beltway","Harrisonburg-VA","104_176_366_291_6",""
103,75,366,291,9,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Raleigh-Durham (Fayetteville)-NC","103_75_366_291_9",""
77,172,366,291,3,"Acquisition DM Hisp","DM","Northeast","Beltway","Richmond-Petersburg-VA","77_172_366_291_3",""
103,75,366,291,3,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Richmond-Petersburg-VA","103_75_366_291_3",""
104,176,366,291,3,"Shared Mail","SHM","Northeast","Beltway","Richmond-Petersburg-VA","104_176_366_291_3",""
77,172,366,291,7,"Acquisition DM Hisp","DM","Northeast","Beltway","Roanoke-Lynchburg-VA","77_172_366_291_7",""
103,75,366,291,7,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Roanoke-Lynchburg-VA","103_75_366_291_7",""
104,176,366,291,7,"Shared Mail","SHM","Northeast","Beltway","Roanoke-Lynchburg-VA","104_176_366_291_7",""
77,172,366,291,8,"Acquisition DM Hisp","DM","Northeast","Beltway","Salisbury-MD","77_172_366_291_8",""
103,75,366,291,8,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Salisbury-MD","103_75_366_291_8",""
104,176,366,291,8,"Shared Mail","SHM","Northeast","Beltway","Salisbury-MD","104_176_366_291_8",""
77,172,366,291,1,"Acquisition DM Hisp","DM","Northeast","Beltway","Washington-DC (Hagerstown-MD)","77_172_366_291_1",""
103,75,366,291,1,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Washington-DC (Hagerstown-MD)","103_75_366_291_1",""
85,75,366,291,1,"Online_Display_Hisp_Prod_Diff","Display","Northeast","Beltway","Washington-DC (Hagerstown-MD)","85_75_366_291_1",""
104,176,366,291,1,"Shared Mail","SHM","Northeast","Beltway","Washington-DC (Hagerstown-MD)","104_176_366_291_1",""
97,174,366,291,1,"TV Hisp Acquisition","TV","Northeast","Beltway","Washington-DC (Hagerstown-MD)","97_174_366_291_1",""
77,172,366,296,57,"Acquisition DM Hisp","DM","Northeast","Freedom","New York-NY","77_172_366_296_57",""
103,75,366,296,57,"Online_Display_Hisp_Competitive","Display","Northeast","Freedom","New York-NY","103_75_366_296_57",""
104,176,366,296,57,"Shared Mail","SHM","Northeast","Freedom","New York-NY","104_176_366_296_57",""
77,172,366,296,58,"Acquisition DM Hisp","DM","Northeast","Freedom","Philadelphia-PA","77_172_366_296_58",""
103,75,366,296,58,"Online_Display_Hisp_Competitive","Display","Northeast","Freedom","Philadelphia-PA","103_75_366_296_58",""
92,30,366,296,58,"Radio Hisp","Radio","Northeast","Freedom","Philadelphia-PA","92_30_366_296_58",""
104,176,366,296,58,"Shared Mail","SHM","Northeast","Freedom","Philadelphia-PA","104_176_366_296_58",""
97,174,366,296,58,"TV Hisp Acquisition","TV","Northeast","Freedom","Philadelphia-PA","97_174_366_296_58",""
100,174,366,296,58,"TV Hisp Competitive","TV","Northeast","Freedom","Philadelphia-PA","100_174_366_296_58",""
77,172,366,297,60,"Acquisition DM Hisp","DM","Northeast","Greater Boston","Boston-MA (Manchester-NH)","77_172_366_297_60",""
103,75,366,297,60,"Online_Display_Hisp_Competitive","Display","Northeast","Greater Boston","Boston-MA (Manchester-NH)","103_75_366_297_60",""
104,176,366,297,60,"Shared Mail","SHM","Northeast","Greater Boston","Boston-MA (Manchester-NH)","104_176_366_297_60",""
97,174,366,297,60,"TV Hisp Acquisition","TV","Northeast","Greater Boston","Boston-MA (Manchester-NH)","97_174_366_297_60",""
100,174,366,297,60,"TV Hisp Competitive","TV","Northeast","Greater Boston","Boston-MA (Manchester-NH)","100_174_366_297_60",""
108,174,366,297,60,"TV Hisp Prod Diff","TV","Northeast","Greater Boston","Boston-MA (Manchester-NH)","108_174_366_297_60",""
77,172,366,297,59,"Acquisition DM Hisp","DM","Northeast","Greater Boston","Portland-Auburn-ME","77_172_366_297_59",""
103,75,366,297,59,"Online_Display_Hisp_Competitive","Display","Northeast","Greater Boston","Portland-Auburn-ME","103_75_366_297_59",""
104,176,366,297,59,"Shared Mail","SHM","Northeast","Greater Boston","Portland-Auburn-ME","104_176_366_297_59",""
103,75,366,297,61,"Online_Display_Hisp_Competitive","Display","Northeast","Greater Boston","Providence-RI-New Bedford-MA","103_75_366_297_61",""
95,174,366,297,61,"TV GM Prod Diff","TV","Northeast","Greater Boston","Providence-RI-New Bedford-MA","95_174_366_297_61",""
103,75,366,300,85,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Buffalo-NY","103_75_366_300_85",""
93,174,366,300,85,"TV GM Acquisition","TV","Northeast","Keystone","Buffalo-NY","93_174_366_300_85",""
95,174,366,300,85,"TV GM Prod Diff","TV","Northeast","Keystone","Buffalo-NY","95_174_366_300_85",""
103,75,366,300,86,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Clarksburg-Weston-WV","103_75_366_300_86",""
77,172,366,300,80,"Acquisition DM Hisp","DM","Northeast","Keystone","Harrisburg-Lancaster-Lebanon-York-PA","77_172_366_300_80",""
103,75,366,300,80,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Harrisburg-Lancaster-Lebanon-York-PA","103_75_366_300_80",""
104,176,366,300,80,"Shared Mail","SHM","Northeast","Keystone","Harrisburg-Lancaster-Lebanon-York-PA","104_176_366_300_80",""
77,172,366,300,81,"Acquisition DM Hisp","DM","Northeast","Keystone","Johnstown-Altoona-PA","77_172_366_300_81",""
103,75,366,300,81,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Johnstown-Altoona-PA","103_75_366_300_81",""
104,176,366,300,81,"Shared Mail","SHM","Northeast","Keystone","Johnstown-Altoona-PA","104_176_366_300_81",""
77,172,366,300,79,"Acquisition DM Hisp","DM","Northeast","Keystone","Pittsburgh-PA","77_172_366_300_79",""
103,75,366,300,79,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Pittsburgh-PA","103_75_366_300_79",""
104,176,366,300,79,"Shared Mail","SHM","Northeast","Keystone","Pittsburgh-PA","104_176_366_300_79",""
103,75,366,300,84,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Wheeling-WV-Steubenville-OH","103_75_366_300_84",""
77,172,366,300,82,"Acquisition DM Hisp","DM","Northeast","Keystone","Wilkes Barre-Scranton-PA","77_172_366_300_82",""
103,75,366,300,82,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Wilkes Barre-Scranton-PA","103_75_366_300_82",""
82,173,366,300,83,"FSI","Print","Northeast","Keystone","Youngstown-OH","82_173_366_300_83",""
103,75,366,300,83,"Online_Display_Hisp_Competitive","Display","Northeast","Keystone","Youngstown-OH","103_75_366_300_83",""
103,75,366,306,106,"Online_Display_Hisp_Competitive","Display","Northeast","Western New England","Albany-Schenectady-Troy-NY","103_75_366_306_106",""
88,173,366,306,106,"Print","Print","Northeast","Western New England","Albany-Schenectady-Troy-NY","88_173_366_306_106",""
93,174,366,306,106,"TV GM Acquisition","TV","Northeast","Western New England","Albany-Schenectady-Troy-NY","93_174_366_306_106",""
95,174,366,306,106,"TV GM Prod Diff","TV","Northeast","Western New England","Albany-Schenectady-Troy-NY","95_174_366_306_106",""
77,172,366,306,103,"Acquisition DM Hisp","DM","Northeast","Western New England","Burlington-VT-Plattsburgh-NY","77_172_366_306_103",""
103,75,366,306,103,"Online_Display_Hisp_Competitive","Display","Northeast","Western New England","Burlington-VT-Plattsburgh-NY","103_75_366_306_103",""
104,176,366,306,103,"Shared Mail","SHM","Northeast","Western New England","Burlington-VT-Plattsburgh-NY","104_176_366_306_103",""
77,172,366,306,104,"Acquisition DM Hisp","DM","Northeast","Western New England","Hartford & New Haven-CT","77_172_366_306_104",""
103,75,366,306,104,"Online_Display_Hisp_Competitive","Display","Northeast","Western New England","Hartford & New Haven-CT","103_75_366_306_104",""
104,176,366,306,104,"Shared Mail","SHM","Northeast","Western New England","Hartford & New Haven-CT","104_176_366_306_104",""
97,174,366,306,104,"TV Hisp Acquisition","TV","Northeast","Western New England","Hartford & New Haven-CT","97_174_366_306_104",""
100,174,366,306,104,"TV Hisp Competitive","TV","Northeast","Western New England","Hartford & New Haven-CT","100_174_366_306_104",""
108,174,366,306,104,"TV Hisp Prod Diff","TV","Northeast","Western New England","Hartford & New Haven-CT","108_174_366_306_104",""
77,172,366,306,105,"Acquisition DM Hisp","DM","Northeast","Western New England","Springfield-Holyoke-MA","77_172_366_306_105",""
103,75,366,306,105,"Online_Display_Hisp_Competitive","Display","Northeast","Western New England","Springfield-Holyoke-MA","103_75_366_306_105",""
104,176,366,306,105,"Shared Mail","SHM","Northeast","Western New England","Springfield-Holyoke-MA","104_176_366_306_105",""
97,174,366,306,105,"TV Hisp Acquisition","TV","Northeast","Western New England","Springfield-Holyoke-MA","97_174_366_306_105",""
108,174,366,306,105,"TV Hisp Prod Diff","TV","Northeast","Western New England","Springfield-Holyoke-MA","108_174_366_306_105",""
103,75,368,293,39,"Online_Display_Hisp_Competitive","Display","West","California","Chico-Redding-CA","103_75_368_293_39",""
93,174,368,293,39,"TV GM Acquisition","TV","West","California","Chico-Redding-CA","93_174_368_293_39",""
95,174,368,293,39,"TV GM Prod Diff","TV","West","California","Chico-Redding-CA","95_174_368_293_39",""
77,172,368,293,37,"Acquisition DM Hisp","DM","West","California","Fresno-Visalia-CA","77_172_368_293_37",""
103,75,368,293,37,"Online_Display_Hisp_Competitive","Display","West","California","Fresno-Visalia-CA","103_75_368_293_37",""
104,176,368,293,37,"Shared Mail","SHM","West","California","Fresno-Visalia-CA","104_176_368_293_37",""
97,174,368,293,37,"TV Hisp Acquisition","TV","West","California","Fresno-Visalia-CA","97_174_368_293_37",""
103,75,368,293,38,"Online_Display_Hisp_Competitive","Display","West","California","Monterey-Salinas-CA","103_75_368_293_38",""
97,174,368,293,38,"TV Hisp Acquisition","TV","West","California","Monterey-Salinas-CA","97_174_368_293_38",""
108,174,368,293,38,"TV Hisp Prod Diff","TV","West","California","Monterey-Salinas-CA","108_174_368_293_38",""
77,172,368,293,36,"Acquisition DM Hisp","DM","West","California","Sacramento-Stockton-Modesto-CA","77_172_368_293_36",""
103,75,368,293,36,"Online_Display_Hisp_Competitive","Display","West","California","Sacramento-Stockton-Modesto-CA","103_75_368_293_36",""
104,176,368,293,36,"Shared Mail","SHM","West","California","Sacramento-Stockton-Modesto-CA","104_176_368_293_36",""
97,174,368,293,36,"TV Hisp Acquisition","TV","West","California","Sacramento-Stockton-Modesto-CA","97_174_368_293_36",""
77,172,368,293,34,"Acquisition DM Hisp","DM","West","California","San Francisco-Oakland-San Jose-CA","77_172_368_293_34",""
103,75,368,293,34,"Online_Display_Hisp_Competitive","Display","West","California","San Francisco-Oakland-San Jose-CA","103_75_368_293_34",""
104,176,368,293,34,"Shared Mail","SHM","West","California","San Francisco-Oakland-San Jose-CA","104_176_368_293_34",""
97,174,368,293,34,"TV Hisp Acquisition","TV","West","California","San Francisco-Oakland-San Jose-CA","97_174_368_293_34",""
77,172,368,293,35,"Acquisition DM Hisp","DM","West","California","Santa Barbara-Santa Maria-San Luis Obisp","77_172_368_293_35",""
103,75,368,293,35,"Online_Display_Hisp_Competitive","Display","West","California","Santa Barbara-Santa Maria-San Luis Obisp","103_75_368_293_35",""
91,30,368,293,35,"Radio GM Prod Diff","Radio","West","California","Santa Barbara-Santa Maria-San Luis Obisp","91_30_368_293_35",""
104,176,368,293,35,"Shared Mail","SHM","West","California","Santa Barbara-Santa Maria-San Luis Obisp","104_176_368_293_35",""
93,174,368,293,35,"TV GM Acquisition","TV","West","California","Santa Barbara-Santa Maria-San Luis Obisp","93_174_368_293_35",""
95,174,368,293,35,"TV GM Prod Diff","TV","West","California","Santa Barbara-Santa Maria-San Luis Obisp","95_174_368_293_35",""
77,172,368,299,78,"Acquisition DM Hisp","DM","West","Houston","Houston-TX","77_172_368_299_78",""
103,75,368,299,78,"Online_Display_Hisp_Competitive","Display","West","Houston","Houston-TX","103_75_368_299_78",""
104,176,368,299,78,"Shared Mail","SHM","West","Houston","Houston-TX","104_176_368_299_78",""
97,174,368,299,78,"TV Hisp Acquisition","TV","West","Houston","Houston-TX","97_174_368_299_78",""
100,174,368,299,78,"TV Hisp Competitive","TV","West","Houston","Houston-TX","100_174_368_299_78",""
77,172,368,301,89,"Acquisition DM Hisp","DM","West","Mile High","Albuquerque-Santa Fe-NM","77_172_368_301_89",""
103,75,368,301,89,"Online_Display_Hisp_Competitive","Display","West","Mile High","Albuquerque-Santa Fe-NM","103_75_368_301_89",""
104,176,368,301,89,"Shared Mail","SHM","West","Mile High","Albuquerque-Santa Fe-NM","104_176_368_301_89",""
97,174,368,301,89,"TV Hisp Acquisition","TV","West","Mile High","Albuquerque-Santa Fe-NM","97_174_368_301_89",""
108,174,368,301,89,"TV Hisp Prod Diff","TV","West","Mile High","Albuquerque-Santa Fe-NM","108_174_368_301_89",""
103,75,368,301,90,"Online_Display_Hisp_Competitive","Display","West","Mile High","Amarillo-TX","103_75_368_301_90",""
77,172,368,301,88,"Acquisition DM Hisp","DM","West","Mile High","Colorado Springs-Pueblo-CO","77_172_368_301_88",""
103,75,368,301,88,"Online_Display_Hisp_Competitive","Display","West","Mile High","Colorado Springs-Pueblo-CO","103_75_368_301_88",""
104,176,368,301,88,"Shared Mail","SHM","West","Mile High","Colorado Springs-Pueblo-CO","104_176_368_301_88",""
97,174,368,301,88,"TV Hisp Acquisition","TV","West","Mile High","Colorado Springs-Pueblo-CO","97_174_368_301_88",""
108,174,368,301,88,"TV Hisp Prod Diff","TV","West","Mile High","Colorado Springs-Pueblo-CO","108_174_368_301_88",""
77,172,368,301,87,"Acquisition DM Hisp","DM","West","Mile High","Denver-CO","77_172_368_301_87",""
103,75,368,301,87,"Online_Display_Hisp_Competitive","Display","West","Mile High","Denver-CO","103_75_368_301_87",""
104,176,368,301,87,"Shared Mail","SHM","West","Mile High","Denver-CO","104_176_368_301_87",""
97,174,368,301,87,"TV Hisp Acquisition","TV","West","Mile High","Denver-CO","97_174_368_301_87",""
100,174,368,301,87,"TV Hisp Competitive","TV","West","Mile High","Denver-CO","100_174_368_301_87",""
108,174,368,301,87,"TV Hisp Prod Diff","TV","West","Mile High","Denver-CO","108_174_368_301_87",""
103,75,368,301,91,"Online_Display_Hisp_Competitive","Display","West","Mile High","El Paso-TX","103_75_368_301_91",""
103,75,368,302,94,"Online_Display_Hisp_Competitive","Display","West","Mountain","Phoenix-AZ","103_75_368_302_94",""
93,174,368,302,94,"TV GM Acquisition","TV","West","Mountain","Phoenix-AZ","93_174_368_302_94",""
95,174,368,302,94,"TV GM Prod Diff","TV","West","Mountain","Phoenix-AZ","95_174_368_302_94",""
77,172,368,302,92,"Acquisition DM Hisp","DM","West","Mountain","Salt Lake City-UT","77_172_368_302_92",""
103,75,368,302,92,"Online_Display_Hisp_Competitive","Display","West","Mountain","Salt Lake City-UT","103_75_368_302_92",""
104,176,368,302,92,"Shared Mail","SHM","West","Mountain","Salt Lake City-UT","104_176_368_302_92",""
97,174,368,302,92,"TV Hisp Acquisition","TV","West","Mountain","Salt Lake City-UT","97_174_368_302_92",""
100,174,368,302,92,"TV Hisp Competitive","TV","West","Mountain","Salt Lake City-UT","100_174_368_302_92",""
77,172,368,302,93,"Acquisition DM Hisp","DM","West","Mountain","Tucson (Sierra Vista)-AZ","77_172_368_302_93",""
103,75,368,302,93,"Online_Display_Hisp_Competitive","Display","West","Mountain","Tucson (Sierra Vista)-AZ","103_75_368_302_93",""
104,176,368,302,93,"Shared Mail","SHM","West","Mountain","Tucson (Sierra Vista)-AZ","104_176_368_302_93",""
93,174,368,302,93,"TV GM Acquisition","TV","West","Mountain","Tucson (Sierra Vista)-AZ","93_174_368_302_93",""
95,174,368,302,93,"TV GM Prod Diff","TV","West","Mountain","Tucson (Sierra Vista)-AZ","95_174_368_302_93",""
103,75,368,303,96,"Online_Display_Hisp_Competitive","Display","West","Portland","Eugene-OR","103_75_368_303_96",""
77,172,368,303,95,"Acquisition DM Hisp","DM","West","Portland","Portland-OR","77_172_368_303_95",""
103,75,368,303,95,"Online_Display_Hisp_Competitive","Display","West","Portland","Portland-OR","103_75_368_303_95",""
104,176,368,303,95,"Shared Mail","SHM","West","Portland","Portland-OR","104_176_368_303_95",""
97,174,368,303,95,"TV Hisp Acquisition","TV","West","Portland","Portland-OR","97_174_368_303_95",""
106,174,368,303,95,"TV Hisp Service Diff","TV","West","Portland","Portland-OR","106_174_368_303_95",""
77,172,368,304,97,"Acquisition DM Hisp","DM","West","Seattle","Seattle-Tacoma-WA","77_172_368_304_97",""
103,75,368,304,97,"Online_Display_Hisp_Competitive","Display","West","Seattle","Seattle-Tacoma-WA","103_75_368_304_97",""
104,176,368,304,97,"Shared Mail","SHM","West","Seattle","Seattle-Tacoma-WA","104_176_368_304_97",""
97,174,368,304,97,"TV Hisp Acquisition","TV","West","Seattle","Seattle-Tacoma-WA","97_174_368_304_97",""
106,174,368,304,97,"TV Hisp Service Diff","TV","West","Seattle","Seattle-Tacoma-WA","106_174_368_304_97",""
77,172,368,304,98,"Acquisition DM Hisp","DM","West","Seattle","Spokane-WA","77_172_368_304_98",""
103,75,368,304,98,"Online_Display_Hisp_Competitive","Display","West","Seattle","Spokane-WA","103_75_368_304_98",""
103,75,368,305,101,"Online_Display_Hisp_Competitive","Display","West","Twin Cities","Green Bay-Appleton-WI","103_75_368_305_101",""
95,174,368,305,101,"TV GM Prod Diff","TV","West","Twin Cities","Green Bay-Appleton-WI","95_174_368_305_101",""
77,172,368,305,100,"Acquisition DM Hisp","DM","West","Twin Cities","Kansas City-MO","77_172_368_305_100",""
103,75,368,305,100,"Online_Display_Hisp_Competitive","Display","West","Twin Cities","Kansas City-MO","103_75_368_305_100",""
85,75,368,305,100,"Online_Display_Hisp_Prod_Diff","Display","West","Twin Cities","Kansas City-MO","85_75_368_305_100",""
104,176,368,305,100,"Shared Mail","SHM","West","Twin Cities","Kansas City-MO","104_176_368_305_100",""
93,174,368,305,100,"TV GM Acquisition","TV","West","Twin Cities","Kansas City-MO","93_174_368_305_100",""
95,174,368,305,100,"TV GM Prod Diff","TV","West","Twin Cities","Kansas City-MO","95_174_368_305_100",""
77,172,368,305,99,"Acquisition DM Hisp","DM","West","Twin Cities","Minneapolis-St. Paul-MN","77_172_368_305_99",""
103,75,368,305,99,"Online_Display_Hisp_Competitive","Display","West","Twin Cities","Minneapolis-St. Paul-MN","103_75_368_305_99",""
104,176,368,305,99,"Shared Mail","SHM","West","Twin Cities","Minneapolis-St. Paul-MN","104_176_368_305_99",""
82,173,366,291,5,"FSI","Print","Northeast","Beltway","Charleston-Huntington-WV","82_173_366_291_5",""
103,75,368,305,102,"Online_Display_Hisp_Competitive","Display","West","Twin Cities","Mankato-MN","103_75_368_305_102",""
103,75,366,291,11,"Online_Display_Hisp_Competitive","Display","Northeast","Beltway","Greensboro-High Point-Winston Salem-NC","103_75_366_291_11",""
103,75,367,292,27,"Online_Display_Hisp_Competitive","Display","Central","Big South","Columbia-SC","103_75_367_292_27",""
103,75,367,292,30,"Online_Display_Hisp_Competitive","Display","Central","Big South","Greenville-Spartanburg-SC-Asheville-NC","103_75_367_292_30",""
103,75,367,295,56,"Online_Display_Hisp_Competitive","Display","Central","Florida","Gainesville-FL","103_75_367_295_56",""
104,176,367,298,70,"Shared Mail","SHM","Central","Heartland","Lafayette-IN","104_176_367_298_70",""
84,75,367,292,33,"Online_Display_GM_Prod_Diff","Display","Central","Big South","Macon-GA","84_75_367_292_33",""
87,171,367,292,33,"Paid Search NonBranded","Search","Central","Big South","Macon-GA","87_171_367_292_33",""
98,175,367,292,33,"TV National Total","TV National","Central","Big South","Macon-GA","98_175_367_292_33",""
84,75,367,295,107,"Online_Display_GM_Prod_Diff","Display","Central","Florida","Columbus-GA","84_75_367_295_107",""
98,175,367,295,107,"TV National Total","TV National","Central","Florida","Columbus-GA","98_175_367_295_107",""
105,174,367,292,14,"TV GM Service Diff","TV","Central","Big South","Augusta-GA","105_174_367_292_14",""
105,174,367,292,13,"TV GM Service Diff","TV","Central","Big South","Charleston-SC","105_174_367_292_13",""
95,174,367,292,25,"TV GM Prod Diff","TV","Central","Big South","Huntsville-Decatur (Florence)-AL","95_174_367_292_25",""
105,174,367,292,12,"TV GM Service Diff","TV","Central","Big South","Savannah-GA","105_174_367_292_12",""
105,174,367,295,48,"TV GM Service Diff","TV","Central","Florida","Tallahassee-FL-Thomasville-GA","105_174_367_295_48",""
88,173,367,295,50,"Print","Print","Central","Florida","Tampa-St. Petersburg (Sarasota)-FL","88_173_367_295_50",""
87,171,367,298,77,"Paid Search NonBranded","Search","Central","Heartland","Bowling Green-KY","87_171_367_298_77",""
105,174,367,298,64,"TV GM Service Diff","TV","Central","Heartland","Flint-Saginaw-Bay City-MI","105_174_367_298_64",""
105,174,367,298,68,"TV GM Service Diff","TV","Central","Heartland","Lansing-MI","105_174_367_298_68",""
79,172,366,291,5,"Cross Sell DM Hisp","DM","Northeast","Beltway","Charleston-Huntington-WV","79_172_366_291_5",""
91,30,366,291,1,"Radio GM Prod Diff","Radio","Northeast","Beltway","Washington-DC (Hagerstown-MD)","91_30_366_291_1",""
88,173,366,297,61,"Print","Print","Northeast","Greater Boston","Providence-RI-New Bedford-MA","88_173_366_297_61",""
91,30,366,300,80,"Radio GM Prod Diff","Radio","Northeast","Keystone","Harrisburg-Lancaster-Lebanon-York-PA","91_30_366_300_80",""
90,30,368,299,78,"Radio GM Competitive","Radio","West","Houston","Houston-TX","90_30_368_299_78",""
90,30,368,301,87,"Radio GM Competitive","Radio","West","Mile High","Denver-CO","90_30_368_301_87",""
90,30,368,303,95,"Radio GM Competitive","Radio","West","Portland","Portland-OR","90_30_368_303_95",""
90,30,368,305,100,"Radio GM Competitive","Radio","West","Twin Cities","Kansas City-MO","90_30_368_305_100",""
85,75,367,292,14,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Augusta-GA","85_75_367_292_14",""
85,75,367,292,28,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Birmingham (Anniston and Tuscaloosa)-AL","85_75_367_292_28",""
85,75,367,292,13,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Charleston-SC","85_75_367_292_13",""
85,75,367,292,18,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Chattanooga-TN","85_75_367_292_18",""
85,75,367,292,27,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Columbia-SC","85_75_367_292_27",""
85,75,367,292,23,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Columbus-Tupelo-West Point-MS","85_75_367_292_23",""
85,75,367,292,30,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Greenville-Spartanburg-SC-Asheville-NC","85_75_367_292_30",""
85,75,367,292,29,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Hattiesburg-Laurel-MS","85_75_367_292_29",""
85,75,367,292,26,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Jackson-MS","85_75_367_292_26",""
85,75,367,292,17,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Knoxville-TN","85_75_367_292_17",""
85,75,367,292,21,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Memphis-TN","85_75_367_292_21",""
85,75,367,292,32,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Meridian-MS","85_75_367_292_32",""
85,75,367,292,24,"Online_Display_Hisp_Prod_Diff","Display","Central","Big South","Mobile-AL-Pensacola (Ft. Walton Beach)","85_75_367_292_24",""
