"bdgt_id","dma3_name","dma1_name","dma2_name","chan2_name","chan1_name","client_id","chan2_id","chan1_id","dma1_id","dma2_id","dma3_id","sp_min_h","percent_max","sp_max_h"
"90_30_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,47,NULL,NULL,NULL
"90_30_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,48,NULL,NULL,NULL
"90_30_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,49,NULL,NULL,NULL
"90_30_367_295_50","Tampa-St. Petersburg (Sarasota)-FL","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,50,NULL,NULL,NULL
"90_30_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,51,NULL,NULL,NULL
"90_30_367_295_52","Jacksonville-FL","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,52,NULL,NULL,NULL
"90_30_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,53,NULL,NULL,NULL
"90_30_367_295_54","Dothan-AL","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,54,NULL,NULL,NULL
"90_30_367_295_55","Panama City-FL","Central","Florida","Radio GM Competitive","Radio",23,90,30,367,295,55,NULL,NULL,NULL
"90_30_367_298_62","Detroit-MI","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,62,NULL,NULL,NULL
"90_30_367_298_63","Ft. Wayne-IN","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,63,NULL,NULL,NULL
"90_30_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,64,NULL,NULL,NULL
"90_30_367_298_65","Cincinnati-OH","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,65,NULL,NULL,NULL
"90_30_367_298_66","Indianapolis-IN","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,66,NULL,NULL,NULL
"90_30_367_298_67","Louisville-KY","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,67,NULL,NULL,NULL
"90_30_367_298_68","Lansing-MI","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,68,NULL,NULL,NULL
"90_30_367_298_69","Grand Rapids-Kalamazoo-Battle Creek-MI","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,69,NULL,NULL,NULL
"90_30_367_298_70","Lafayette-IN","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,70,NULL,NULL,NULL
"90_30_367_298_71","Little Rock-Pine Bluff-AR","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,71,NULL,NULL,NULL
"90_30_367_298_72","Paducah-KY-Cape Girardeau-MO-Harrisbur","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,72,NULL,NULL,NULL
"90_30_367_298_74","Dayton-OH","Central","Heartland","Radio GM Competitive","Radio",23,90,30,367,298,74,NULL,NULL,NULL
"90_30_368_299_78","Houston-TX","West","Houston","Radio GM Competitive","Radio",23,90,30,368,299,78,NULL,NULL,NULL
"90_30_368_301_87","Denver-CO","West","Mile High","Radio GM Competitive","Radio",23,90,30,368,301,87,NULL,NULL,NULL
"90_30_368_301_88","Colorado Springs-Pueblo-CO","West","Mile High","Radio GM Competitive","Radio",23,90,30,368,301,88,NULL,NULL,NULL
"90_30_368_303_95","Portland-OR","West","Portland","Radio GM Competitive","Radio",23,90,30,368,303,95,NULL,NULL,NULL
"90_30_368_305_100","Kansas City-MO","West","Twin Cities","Radio GM Competitive","Radio",23,90,30,368,305,100,NULL,NULL,NULL
"91_30_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","Radio GM Prod Diff","Radio",23,91,30,366,291,1,NULL,NULL,NULL
"91_30_366_291_10","Charlottesville-VA","Northeast","Beltway","Radio GM Prod Diff","Radio",23,91,30,366,291,10,NULL,NULL,NULL
"91_30_366_291_2","Baltimore-MD","Northeast","Beltway","Radio GM Prod Diff","Radio",23,91,30,366,291,2,NULL,NULL,NULL
"91_30_366_291_3","Richmond-Petersburg-VA","Northeast","Beltway","Radio GM Prod Diff","Radio",23,91,30,366,291,3,NULL,NULL,NULL
"91_30_366_291_6","Harrisonburg-VA","Northeast","Beltway","Radio GM Prod Diff","Radio",23,91,30,366,291,6,NULL,NULL,NULL
"91_30_366_291_7","Roanoke-Lynchburg-VA","Northeast","Beltway","Radio GM Prod Diff","Radio",23,91,30,366,291,7,NULL,NULL,NULL
"91_30_366_291_8","Salisbury-MD","Northeast","Beltway","Radio GM Prod Diff","Radio",23,91,30,366,291,8,NULL,NULL,NULL
"91_30_366_296_57","New York-NY","Northeast","Freedom","Radio GM Prod Diff","Radio",23,91,30,366,296,57,NULL,NULL,NULL
"91_30_366_296_58","Philadelphia-PA","Northeast","Freedom","Radio GM Prod Diff","Radio",23,91,30,366,296,58,NULL,NULL,NULL
"91_30_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","Radio GM Prod Diff","Radio",23,91,30,366,297,60,NULL,NULL,NULL
"91_30_366_300_80","Harrisburg-Lancaster-Lebanon-York-PA","Northeast","Keystone","Radio GM Prod Diff","Radio",23,91,30,366,300,80,NULL,NULL,NULL
"91_30_366_300_82","Wilkes Barre-Scranton-PA","Northeast","Keystone","Radio GM Prod Diff","Radio",23,91,30,366,300,82,NULL,NULL,NULL
"91_30_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","Radio GM Prod Diff","Radio",23,91,30,366,306,104,NULL,NULL,NULL
"91_30_366_306_105","Springfield-Holyoke-MA","Northeast","Western New England","Radio GM Prod Diff","Radio",23,91,30,366,306,105,NULL,NULL,NULL
"91_30_367_292_12","Savannah-GA","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,12,NULL,NULL,NULL
"91_30_367_292_13","Charleston-SC","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,13,NULL,NULL,NULL
"91_30_367_292_14","Augusta-GA","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,14,NULL,NULL,NULL
"91_30_367_292_15","Atlanta-GA","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,15,NULL,NULL,NULL
"91_30_367_292_16","Tri-Cities-TN-VA","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,16,NULL,NULL,NULL
"91_30_367_292_17","Knoxville-TN","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,17,NULL,NULL,NULL
"91_30_367_292_18","Chattanooga-TN","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,18,NULL,NULL,NULL
"91_30_367_292_19","Shreveport-LA","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,19,NULL,NULL,NULL
"91_30_367_292_20","New Orleans-LA","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,20,NULL,NULL,NULL
"91_30_367_292_21","Memphis-TN","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,21,NULL,NULL,NULL
"91_30_367_292_22","Nashville-TN","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,22,NULL,NULL,NULL
"91_30_367_292_23","Columbus-Tupelo-West Point-MS","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,23,NULL,NULL,NULL
"91_30_367_292_24","Mobile-AL-Pensacola (Ft. Walton Beach)","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,24,NULL,NULL,NULL
"91_30_367_292_25","Huntsville-Decatur (Florence)-AL","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,25,NULL,NULL,NULL
"91_30_367_292_26","Jackson-MS","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,26,NULL,NULL,NULL
"91_30_367_292_28","Birmingham (Anniston and Tuscaloosa)-AL","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,28,NULL,NULL,NULL
"91_30_367_292_29","Hattiesburg-Laurel-MS","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,29,NULL,NULL,NULL
"91_30_367_292_31","Monroe-LA-El Dorado-AR","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,31,NULL,NULL,NULL
"91_30_367_292_32","Meridian-MS","Central","Big South","Radio GM Prod Diff","Radio",23,91,30,367,292,32,NULL,NULL,NULL
"91_30_367_294_40","South Bend-Elkhart-IN","Central","Chicago","Radio GM Prod Diff","Radio",23,91,30,367,294,40,NULL,NULL,NULL
"91_30_367_294_41","Chicago-IL","Central","Chicago","Radio GM Prod Diff","Radio",23,91,30,367,294,41,NULL,NULL,NULL
"91_30_367_294_42","Rockford-IL","Central","Chicago","Radio GM Prod Diff","Radio",23,91,30,367,294,42,NULL,NULL,NULL
"91_30_367_294_43","Champaign & Springfield-Decatur-IL","Central","Chicago","Radio GM Prod Diff","Radio",23,91,30,367,294,43,NULL,NULL,NULL
"91_30_367_294_44","Peoria-Bloomington-IL","Central","Chicago","Radio GM Prod Diff","Radio",23,91,30,367,294,44,NULL,NULL,NULL
"91_30_367_294_45","Davenport-IA-Rock Island-Moline-IL","Central","Chicago","Radio GM Prod Diff","Radio",23,91,30,367,294,45,NULL,NULL,NULL
"91_30_367_294_46","Quincy-IL-Hannibal-MO-Keokuk-IA","Central","Chicago","Radio GM Prod Diff","Radio",23,91,30,367,294,46,NULL,NULL,NULL
"91_30_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,47,NULL,NULL,NULL
"91_30_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,48,NULL,NULL,NULL
"91_30_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,49,NULL,NULL,NULL
"91_30_367_295_50","Tampa-St. Petersburg (Sarasota)-FL","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,50,NULL,NULL,NULL
"91_30_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,51,NULL,NULL,NULL
"91_30_367_295_52","Jacksonville-FL","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,52,NULL,NULL,NULL
"91_30_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,53,NULL,NULL,NULL
"91_30_367_295_54","Dothan-AL","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,54,NULL,NULL,NULL
"91_30_367_295_55","Panama City-FL","Central","Florida","Radio GM Prod Diff","Radio",23,91,30,367,295,55,NULL,NULL,NULL
"91_30_367_298_62","Detroit-MI","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,62,NULL,NULL,NULL
"91_30_367_298_63","Ft. Wayne-IN","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,63,NULL,NULL,NULL
"91_30_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,64,NULL,NULL,NULL
"91_30_367_298_65","Cincinnati-OH","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,65,NULL,NULL,NULL
"91_30_367_298_66","Indianapolis-IN","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,66,NULL,NULL,NULL
"91_30_367_298_67","Louisville-KY","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,67,NULL,NULL,NULL
"91_30_367_298_68","Lansing-MI","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,68,NULL,NULL,NULL
"91_30_367_298_69","Grand Rapids-Kalamazoo-Battle Creek-MI","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,69,NULL,NULL,NULL
"91_30_367_298_70","Lafayette-IN","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,70,NULL,NULL,NULL
"91_30_367_298_71","Little Rock-Pine Bluff-AR","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,71,NULL,NULL,NULL
"91_30_367_298_72","Paducah-KY-Cape Girardeau-MO-Harrisbur","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,72,NULL,NULL,NULL
"91_30_367_298_74","Dayton-OH","Central","Heartland","Radio GM Prod Diff","Radio",23,91,30,367,298,74,NULL,NULL,NULL
"91_30_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","Radio GM Prod Diff","Radio",23,91,30,368,293,34,NULL,NULL,NULL
"91_30_368_293_35","Santa Barbara-Santa Maria-San Luis Obisp","West","California","Radio GM Prod Diff","Radio",23,91,30,368,293,35,NULL,NULL,NULL
"91_30_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","Radio GM Prod Diff","Radio",23,91,30,368,293,36,NULL,NULL,NULL
"91_30_368_293_37","Fresno-Visalia-CA","West","California","Radio GM Prod Diff","Radio",23,91,30,368,293,37,NULL,NULL,NULL
"91_30_368_299_78","Houston-TX","West","Houston","Radio GM Prod Diff","Radio",23,91,30,368,299,78,NULL,NULL,NULL
"91_30_368_301_87","Denver-CO","West","Mile High","Radio GM Prod Diff","Radio",23,91,30,368,301,87,NULL,NULL,NULL
"91_30_368_301_88","Colorado Springs-Pueblo-CO","West","Mile High","Radio GM Prod Diff","Radio",23,91,30,368,301,88,NULL,NULL,NULL
"91_30_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","Radio GM Prod Diff","Radio",23,91,30,368,301,89,NULL,NULL,NULL
"91_30_368_301_91","El Paso-TX","West","Mile High","Radio GM Prod Diff","Radio",23,91,30,368,301,91,NULL,NULL,NULL
"91_30_368_302_92","Salt Lake City-UT","West","Mountain","Radio GM Prod Diff","Radio",23,91,30,368,302,92,NULL,NULL,NULL
"91_30_368_302_93","Tucson (Sierra Vista)-AZ","West","Mountain","Radio GM Prod Diff","Radio",23,91,30,368,302,93,NULL,NULL,NULL
"91_30_368_303_95","Portland-OR","West","Portland","Radio GM Prod Diff","Radio",23,91,30,368,303,95,NULL,NULL,NULL
"91_30_368_303_96","Eugene-OR","West","Portland","Radio GM Prod Diff","Radio",23,91,30,368,303,96,NULL,NULL,NULL
"91_30_368_304_97","Seattle-Tacoma-WA","West","Seattle","Radio GM Prod Diff","Radio",23,91,30,368,304,97,NULL,NULL,NULL
"91_30_368_304_98","Spokane-WA","West","Seattle","Radio GM Prod Diff","Radio",23,91,30,368,304,98,NULL,NULL,NULL
"91_30_368_305_100","Kansas City-MO","West","Twin Cities","Radio GM Prod Diff","Radio",23,91,30,368,305,100,NULL,NULL,NULL
"91_30_368_305_99","Minneapolis-St. Paul-MN","West","Twin Cities","Radio GM Prod Diff","Radio",23,91,30,368,305,99,NULL,NULL,NULL
"92_30_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","Radio Hisp","Radio",23,92,30,366,291,1,NULL,NULL,NULL
"92_30_366_296_57","New York-NY","Northeast","Freedom","Radio Hisp","Radio",23,92,30,366,296,57,NULL,NULL,NULL
"92_30_366_296_58","Philadelphia-PA","Northeast","Freedom","Radio Hisp","Radio",23,92,30,366,296,58,NULL,NULL,NULL
"92_30_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","Radio Hisp","Radio",23,92,30,366,297,60,NULL,NULL,NULL
"92_30_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","Radio Hisp","Radio",23,92,30,366,306,104,NULL,NULL,NULL
"92_30_367_292_15","Atlanta-GA","Central","Big South","Radio Hisp","Radio",23,92,30,367,292,15,NULL,NULL,NULL
"92_30_367_292_22","Nashville-TN","Central","Big South","Radio Hisp","Radio",23,92,30,367,292,22,NULL,NULL,NULL
"92_30_367_294_41","Chicago-IL","Central","Chicago","Radio Hisp","Radio",23,92,30,367,294,41,NULL,NULL,NULL
"92_30_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","Radio Hisp","Radio",23,92,30,367,295,47,NULL,NULL,NULL
"92_30_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","Radio Hisp","Radio",23,92,30,367,295,49,NULL,NULL,NULL
"92_30_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","Radio Hisp","Radio",23,92,30,367,295,51,NULL,NULL,NULL
"92_30_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","Radio Hisp","Radio",23,92,30,367,295,53,NULL,NULL,NULL
"92_30_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","Radio Hisp","Radio",23,92,30,368,293,34,NULL,NULL,NULL
"92_30_368_293_35","Santa Barbara-Santa Maria-San Luis Obisp","West","California","Radio Hisp","Radio",23,92,30,368,293,35,NULL,NULL,NULL
"92_30_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","Radio Hisp","Radio",23,92,30,368,293,36,NULL,NULL,NULL
"92_30_368_293_37","Fresno-Visalia-CA","West","California","Radio Hisp","Radio",23,92,30,368,293,37,NULL,NULL,NULL
"92_30_368_293_38","Monterey-Salinas-CA","West","California","Radio Hisp","Radio",23,92,30,368,293,38,NULL,NULL,NULL
"92_30_368_299_78","Houston-TX","West","Houston","Radio Hisp","Radio",23,92,30,368,299,78,NULL,NULL,NULL
"92_30_368_301_87","Denver-CO","West","Mile High","Radio Hisp","Radio",23,92,30,368,301,87,NULL,NULL,NULL
"92_30_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","Radio Hisp","Radio",23,92,30,368,301,89,NULL,NULL,NULL
"92_30_368_302_92","Salt Lake City-UT","West","Mountain","Radio Hisp","Radio",23,92,30,368,302,92,NULL,NULL,NULL
"92_30_368_303_95","Portland-OR","West","Portland","Radio Hisp","Radio",23,92,30,368,303,95,NULL,NULL,NULL
"92_30_368_304_97","Seattle-Tacoma-WA","West","Seattle","Radio Hisp","Radio",23,92,30,368,304,97,NULL,NULL,NULL
"93_174_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,1,NULL,NULL,NULL
"93_174_366_291_10","Charlottesville-VA","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,10,NULL,NULL,NULL
"93_174_366_291_2","Baltimore-MD","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,2,NULL,NULL,NULL
"93_174_366_291_3","Richmond-Petersburg-VA","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,3,NULL,NULL,NULL
"93_174_366_291_4","Bluefield-Beckley-Oak Hill-WV","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,4,NULL,NULL,NULL
"93_174_366_291_5","Charleston-Huntington-WV","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,5,NULL,NULL,NULL
"93_174_366_291_6","Harrisonburg-VA","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,6,NULL,NULL,NULL
"93_174_366_291_7","Roanoke-Lynchburg-VA","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,7,NULL,NULL,NULL
"93_174_366_291_8","Salisbury-MD","Northeast","Beltway","TV GM Acquisition","TV",23,93,174,366,291,8,NULL,NULL,NULL
"93_174_366_296_58","Philadelphia-PA","Northeast","Freedom","TV GM Acquisition","TV",23,93,174,366,296,58,NULL,NULL,NULL
"93_174_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","TV GM Acquisition","TV",23,93,174,366,297,60,NULL,NULL,NULL
"93_174_366_300_79","Pittsburgh-PA","Northeast","Keystone","TV GM Acquisition","TV",23,93,174,366,300,79,NULL,NULL,NULL
"93_174_366_300_80","Harrisburg-Lancaster-Lebanon-York-PA","Northeast","Keystone","TV GM Acquisition","TV",23,93,174,366,300,80,NULL,NULL,NULL
"93_174_366_300_81","Johnstown-Altoona-PA","Northeast","Keystone","TV GM Acquisition","TV",23,93,174,366,300,81,NULL,NULL,NULL
"93_174_366_300_82","Wilkes Barre-Scranton-PA","Northeast","Keystone","TV GM Acquisition","TV",23,93,174,366,300,82,NULL,NULL,NULL
"93_174_366_300_84","Wheeling-WV-Steubenville-OH","Northeast","Keystone","TV GM Acquisition","TV",23,93,174,366,300,84,NULL,NULL,NULL
"93_174_366_300_85","Buffalo-NY","Northeast","Keystone","TV GM Acquisition","TV",23,93,174,366,300,85,NULL,NULL,NULL
"93_174_366_306_103","Burlington-VT-Plattsburgh-NY","Northeast","Western New England","TV GM Acquisition","TV",23,93,174,366,306,103,NULL,NULL,NULL
"93_174_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","TV GM Acquisition","TV",23,93,174,366,306,104,NULL,NULL,NULL
"93_174_366_306_105","Springfield-Holyoke-MA","Northeast","Western New England","TV GM Acquisition","TV",23,93,174,366,306,105,NULL,NULL,NULL
"93_174_366_306_106","Albany-Schenectady-Troy-NY","Northeast","Western New England","TV GM Acquisition","TV",23,93,174,366,306,106,NULL,NULL,NULL
"93_174_367_292_12","Savannah-GA","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,12,NULL,NULL,NULL
"93_174_367_292_13","Charleston-SC","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,13,NULL,NULL,NULL
"93_174_367_292_14","Augusta-GA","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,14,NULL,NULL,NULL
"93_174_367_292_15","Atlanta-GA","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,15,NULL,NULL,NULL
"93_174_367_292_16","Tri-Cities-TN-VA","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,16,NULL,NULL,NULL
"93_174_367_292_17","Knoxville-TN","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,17,NULL,NULL,NULL
"93_174_367_292_18","Chattanooga-TN","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,18,NULL,NULL,NULL
"93_174_367_292_19","Shreveport-LA","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,19,NULL,NULL,NULL
"93_174_367_292_20","New Orleans-LA","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,20,NULL,NULL,NULL
"93_174_367_292_21","Memphis-TN","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,21,NULL,NULL,NULL
"93_174_367_292_22","Nashville-TN","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,22,NULL,NULL,NULL
"93_174_367_292_23","Columbus-Tupelo-West Point-MS","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,23,NULL,NULL,NULL
"93_174_367_292_25","Huntsville-Decatur (Florence)-AL","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,25,NULL,NULL,NULL
"93_174_367_292_26","Jackson-MS","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,26,NULL,NULL,NULL
"93_174_367_292_27","Columbia-SC","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,27,NULL,NULL,NULL
"93_174_367_292_28","Birmingham (Anniston and Tuscaloosa)-AL","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,28,NULL,NULL,NULL
"93_174_367_292_29","Hattiesburg-Laurel-MS","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,29,NULL,NULL,NULL
"93_174_367_292_30","Greenville-Spartanburg-SC-Asheville-NC","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,30,NULL,NULL,NULL
"93_174_367_292_31","Monroe-LA-El Dorado-AR","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,31,NULL,NULL,NULL
"93_174_367_292_32","Meridian-MS","Central","Big South","TV GM Acquisition","TV",23,93,174,367,292,32,NULL,NULL,NULL
"93_174_367_294_40","South Bend-Elkhart-IN","Central","Chicago","TV GM Acquisition","TV",23,93,174,367,294,40,NULL,NULL,NULL
"93_174_367_294_41","Chicago-IL","Central","Chicago","TV GM Acquisition","TV",23,93,174,367,294,41,NULL,NULL,NULL
"93_174_367_294_42","Rockford-IL","Central","Chicago","TV GM Acquisition","TV",23,93,174,367,294,42,NULL,NULL,NULL
"93_174_367_294_43","Champaign & Springfield-Decatur-IL","Central","Chicago","TV GM Acquisition","TV",23,93,174,367,294,43,NULL,NULL,NULL
"93_174_367_294_44","Peoria-Bloomington-IL","Central","Chicago","TV GM Acquisition","TV",23,93,174,367,294,44,NULL,NULL,NULL
"93_174_367_294_45","Davenport-IA-Rock Island-Moline-IL","Central","Chicago","TV GM Acquisition","TV",23,93,174,367,294,45,NULL,NULL,NULL
"93_174_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,47,NULL,NULL,NULL
"93_174_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,48,NULL,NULL,NULL
"93_174_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,49,NULL,NULL,NULL
"93_174_367_295_50","Tampa-St. Petersburg (Sarasota)-FL","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,50,NULL,NULL,NULL
"93_174_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,51,NULL,NULL,NULL
"93_174_367_295_52","Jacksonville-FL","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,52,NULL,NULL,NULL
"93_174_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,53,NULL,NULL,NULL
"93_174_367_295_54","Dothan-AL","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,54,NULL,NULL,NULL
"93_174_367_295_55","Panama City-FL","Central","Florida","TV GM Acquisition","TV",23,93,174,367,295,55,NULL,NULL,NULL
"93_174_367_298_62","Detroit-MI","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,62,NULL,NULL,NULL
"93_174_367_298_63","Ft. Wayne-IN","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,63,NULL,NULL,NULL
"93_174_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,64,NULL,NULL,NULL
"93_174_367_298_66","Indianapolis-IN","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,66,NULL,NULL,NULL
"93_174_367_298_67","Louisville-KY","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,67,NULL,NULL,NULL
"93_174_367_298_68","Lansing-MI","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,68,NULL,NULL,NULL
"93_174_367_298_69","Grand Rapids-Kalamazoo-Battle Creek-MI","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,69,NULL,NULL,NULL
"93_174_367_298_70","Lafayette-IN","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,70,NULL,NULL,NULL
"93_174_367_298_71","Little Rock-Pine Bluff-AR","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,71,NULL,NULL,NULL
"93_174_367_298_73","Evansville-IN","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,73,NULL,NULL,NULL
"93_174_367_298_74","Dayton-OH","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,74,NULL,NULL,NULL
"93_174_367_298_76","Terre Haute-IN","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,76,NULL,NULL,NULL
"93_174_367_298_77","Bowling Green-KY","Central","Heartland","TV GM Acquisition","TV",23,93,174,367,298,77,NULL,NULL,NULL
"93_174_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","TV GM Acquisition","TV",23,93,174,368,293,34,NULL,NULL,NULL
